word,sentiment
midget,negative
miff,negative
might,neutral
might,positive
mightily,positive
mighty,positive
mild,positive
militancy,negative
militancy,negative
mind,negative
mindful,positive
mindless,negative
mindlessly,negative
minister,positive
minor,neutral
miracle,positive
miracles,positive
miraculous,positive
miraculously,positive
miraculousness,positive
mirage,negative
mirage,negative
mire,negative
mire,negative
mirth,positive
misapprehend,negative
misbecoming,negative
misbecome,negative
misbegotten,negative
misbehave,negative
misbehavior,negative
miscalculate,negative
miscalculation,negative
miscalculation,negative
mischief,negative
mischief,negative
mischievous,negative
mischievously,negative
misconception,negative
misconceptions,negative
misconceptions,negative
miscreant,negative
miscreants,negative
misdirection,negative
miser,negative
miserly,negative
miserable,negative
miserableness,negative
miserably,negative
miseries,negative
misery,negative
misery,negative
misfit,negative
misfortune,negative
misgiving,negative
misgivings,negative
misguidance,negative
misguide,negative
misguided,negative
mishandle,negative
mishap,negative
misinform,negative
misinformed,negative
misinterpret,negative
misjudge,negative
misjudgment,negative
mislead,negative
mislead,negative
misleading,negative
misleadingly,negative
mislike,negative
mismanage,negative
misread,negative
misreading,negative
misreading,negative
misrepresent,negative
misrepresentation,negative
miss,negative
misstatement,negative
mistake,negative
mistake,negative
mistaken,negative
mistakenly,negative
mistakes,negative
mistakes,negative
mistrust,negative
mistrust,negative
mistrustful,negative
mistrustfully,negative
misunderstand,negative
misunderstood,negative
misunderstanding,negative
misunderstanding,negative
misunderstanding,negative
misunderstandings,negative
misunderstandings,negative
misuse,negative
mm,neutral
moan,negative
mock,negative
mock,negative
mockeries,negative
mockery,negative
mocking,negative
mockingly,negative
moderate,positive
moderation,positive
moderation,positive
modern,positive
modest,positive
modesty,positive
molest,negative
molestation,negative
mollify,positive
momentous,positive
monotonous,negative
monotony,negative
monster,negative
monstrosities,negative
monstrosity,negative
monstrous,negative
monstrously,negative
monumental,positive
monumentally,positive
moody,negative
moon,negative
moot,negative
mope,negative
moral,positive
moral,positive
morality,positive
moralize,positive
morbid,negative
morbidly,negative
mordant,negative
mordantly,negative
moreover,neutral
moribund,negative
mortification,negative
mortified,negative
mortify,negative
mortifying,negative
mortifying,negative
most,neutral
mostly,neutral
motionless,negative
motivate,positive
motivated,positive
motivation,positive
motivation,positive
motive,neutral
motive,neutral
motley,negative
mourn,negative
mourner,negative
mournful,negative
mournfully,negative
move,neutral
moving,positive
much,neutral
muddle,negative
muddy,negative
mudslinger,negative
mudslinging,negative
mulish,negative
multi-polarization,negative
multi-polarization,negative
mum,neutral
mundane,negative
murder,negative
murder,negative
murderous,negative
murderously,negative
murky,negative
muscle-flexing,negative
must,neutral
myriad,positive
mysterious,negative
mysteriously,negative
mystery,negative
mystify,negative
mistified,negative
myth,negative
myth,negative
nag,negative
nagging,negative
naive,negative
naively,negative
nap,neutral
nap,neutral
narrow,negative
narrower,negative
narrower,negative
nascent,neutral
nastily,negative
nastiness,negative
nasty,negative
nationalism,negative
nationalism,negative
natural,positive
naturally,positive
nature,neutral
nature,neutral
naughty,negative
nauseate,negative
nauseating,negative
nauseatingly,negative
navigable,positive
neat,positive
neatly,positive
nebulous,negative
nebulous,negative
nebulously,negative
necessarily,positive
necessary,positive
need,negative
need,negative
need,neutral
needful,neutral
needful,neutral
needfully,neutral
needless,negative
needlessly,negative
needs,neutral
needs,neutral
needy,negative
nefarious,negative
nefariously,negative
negate,negative
negation,negative
negative,negative
neglect,negative
neglect,negative
neglected,negative
negligent,negative
negligence,negative
negligible,negative
nemesis,negative
nettle,negative
nettlesome,negative
nevertheless,neutral
nervous,negative
nervously,negative
nervousness,negative
neurotic,negative
neurotically,negative
neutralize,positive
nice,positive
nicely,positive
nifty,positive
niggle,negative
nightmare,negative
nightmarish,negative
nightmarishly,negative
nimble,positive
nix,negative
noble,positive
nobly,positive
noisy,negative
non-confidence,negative
non-confidence,negative
non-violence,positive
non-violent,positive
nonexistent,negative
nonsense,negative
nonviolent,neutral
normal,positive
nosey,negative
notable,positive
notable,positive
notably,positive
noteworthy,positive
noteworthy,positive
noticeable,positive
notion,neutral
notion,neutral
notorious,negative
notoriously,negative
novel,positive
nourish,positive
nourishing,positive
nourishment,positive
nuance,neutral
nuance,neutral
nuances,neutral
nuances,neutral
nuisance,negative
nuisance,negative
numb,negative
nurture,positive
nurturing,positive
nurturing,positive
oasis,positive
obedience,positive
obedient,positive
obediently,positive
obey,positive
obese,negative
obese,negative
object,negative
objection,negative
objection,negative
objectionable,negative
objections,negative
objections,negative
objective,positive
objectively,positive
obligation,neutral
obligation,neutral
obliged,positive
oblique,negative
obliterate,negative
obliterated,negative
oblivious,negative
oblivious,negative
obnoxious,negative
obnoxiously,negative
obscene,negative
obscenely,negative
obscenity,negative
obscure,negative
obscure,negative
obscurity,negative
obsess,negative
obsession,negative
obsessions,negative
obsessive,negative
obsessively,negative
obsessiveness,negative
obsolete,negative
obstacle,negative
obstacle,negative
obstinate,negative
obstinately,negative
obstruct,negative
obstruction,negative
obtrusive,negative
obtuse,negative
obviate,positive
obvious,neutral
obvious,neutral
obvious,neutral
obviously,negative
odd,negative
odd,negative
odder,negative
oddest,negative
oddities,negative
oddities,negative
oddity,negative
oddly,negative
offbeat,positive
offence,negative
offence,negative
offend,negative
offend,negative
offending,negative
offenses,negative
offenses,negative
offensive,negative
offensive,negative
offensive,negative
offensively,negative
offensiveness,negative
officious,negative
offset,positive
oh,neutral
okay,positive
okay,positive
olympic,neutral
ominous,negative
ominously,negative
omission,negative
omit,negative
one-side,negative
one-sided,negative
onerous,negative
onerously,negative
onslaught,negative
onslaught,negative
onward,positive
onward,positive
open,positive
openly,positive
open-ended,neutral
openness,positive
openness,positive
opinion,neutral
opinion,neutral
opinionated,negative
opinions,neutral
opinions,neutral
opponent,negative
opportune,positive
opportunity,positive
opportunistic,negative
oppose,negative
opposition,negative
opposition,negative
oppositions,negative
oppositions,negative
oppress,negative
oppression,negative
oppression,negative
oppressive,negative
oppressively,negative
oppressiveness,negative
oppressors,negative
oppressors,negative
optimal,positive
optimism,positive
optimistic,positive
opulent,positive
ordeal,negative
orderly,positive
original,positive
originality,positive
orphan,negative
orthodoxy,neutral
ostracize,negative
ought,neutral
outbreak,negative
outburst,negative
outburst,negative
outbursts,negative
outbursts,negative
outcast,negative
outcry,negative
outdated,negative
outdo,positive
outgoing,positive
outlaw,negative
outlook,neutral
outlook,neutral
outmoded,negative
outrage,negative
outrage,negative
outraged,negative
outrageous,negative
outrageous,negative
outrageously,negative
outrageousness,negative
outrages,negative
outright,neutral
outshine,positive
outsider,negative
outsmart,positive
outspoken,neutral
outspoken,neutral
outstanding,positive
outstandingly,positive
outstrip,positive
outwit,positive
ovation,positive
ovation,positive
over-acted,negative
over-valuation,negative
over-valuation,negative
overachiever,positive
overact,negative
overact,negative
overacted,negative
overawe,negative
overbalance,negative
overbalanced,negative
overbearing,negative
overbearingly,negative
overblown,negative
overcome,negative
overdo,negative
overdone,negative
overdue,negative
overemphasize,negative
overjoyed,positive
overkill,negative
overlook,negative
overplay,negative
overpower,negative
overreach,negative
overrun,negative
overshadow,negative
oversight,negative
oversimplification,negative
oversimplified,negative
oversimplify,negative
oversized,negative
overstate,negative
overstatement,negative
overstatement,negative
overstatements,negative
overt,neutral
overtaxed,negative
overthrow,negative
overturn,negative
overture,positive
overture,positive
overtures,neutral
overtures,neutral
overwhelm,negative
overwhelming,negative
overwhelmingly,negative
overworked,negative
overzealous,negative
overzealously,negative
pacifist,positive
pacifists,positive
pacifists,positive
pacify,neutral
pain,negative
pain,negative
pain,negative
painful,negative
painfully,negative
painless,positive
painlessly,positive
pains,negative
pains,negative
painstaking,positive
painstakingly,positive
palatable,positive
palatial,positive
pale,negative
pale,negative
palliate,positive
paltry,negative
pamper,positive
pan,negative
pandemonium,negative
panic,negative
panic,negative
panicky,negative
paradise,positive
paradoxical,negative
paradoxically,negative
paralize,negative
paralyzed,negative
paramount,positive
paranoia,negative
paranoid,negative
parasite,negative
pardon,positive
pariah,negative
parody,negative
partiality,negative
partiality,negative
particular,neutral
particularly,neutral
partisan,negative
partisan,negative
partisans,negative
partisans,negative
passe,negative
passion,positive
passionate,positive
passionately,positive
passive,negative
passive,negative
passiveness,negative
passiveness,negative
pathetic,negative
pathetically,negative
patience,positive
patient,positive
patient,positive
patient,positive
patiently,positive
patriot,positive
patriotic,positive
patronize,negative
paucity,negative
paucity,negative
pauper,negative
paupers,negative
